sep=,
tijd 102.04934453964233
algoritme,score,housecount
Random,22798890.0,40
algoritme,score,housecount
Random,22401750.0,40
algoritme,score,housecount
Random,24125610.0,40
algoritme,score,housecount
Random,21047040.0,40
algoritme,score,housecount
Random,22045320.0,40
algoritme,score,housecount
Random,19669470.0,40
algoritme,score,housecount
Random,20497920.0,40
algoritme,score,housecount
Random,22407540.0,40
algoritme,score,housecount
Random,22280580.0,40
algoritme,score,housecount
Random,20269620.0,40
algoritme,score,housecount
Random,21037260.0,40
algoritme,score,housecount
Random,20102700.0,40
algoritme,score,housecount
Random,20209500.0,40
algoritme,score,housecount
Random,20840850.0,40
algoritme,score,housecount
Random,19274250.0,40
algoritme,score,housecount
Random,21418230.0,40
algoritme,score,housecount
Random,21416670.0,40
algoritme,score,housecount
Random,22277880.0,40
algoritme,score,housecount
Random,21120450.0,40
algoritme,score,housecount
Random,23498970.0,40
algoritme,score,housecount
Random,20364300.0,40
algoritme,score,housecount
Random,21885240.0,40
algoritme,score,housecount
Random,20052840.0,40
algoritme,score,housecount
Random,20022090.0,40
algoritme,score,housecount
Random,19819650.0,40
algoritme,score,housecount
Random,22158570.0,40
algoritme,score,housecount
Random,20947050.0,40
algoritme,score,housecount
Random,20473950.0,40
algoritme,score,housecount
Random,20509860.0,40
algoritme,score,housecount
Random,21699840.0,40
algoritme,score,housecount
Random,21576270.0,40
algoritme,score,housecount
Random,25219080.0,40
algoritme,score,housecount
Random,21724560.0,40
algoritme,score,housecount
Random,21680750.0,40
algoritme,score,housecount
Random,22090800.0,40
algoritme,score,housecount
Random,21943260.0,40
algoritme,score,housecount
Random,19742120.0,40
algoritme,score,housecount
Random,20977560.0,40
algoritme,score,housecount
Random,20176680.0,40
algoritme,score,housecount
Random,22811370.0,40
algoritme,score,housecount
Random,23427870.0,40
algoritme,score,housecount
Random,23881680.0,40
algoritme,score,housecount
Random,19175940.0,40
algoritme,score,housecount
Random,23599830.0,40
algoritme,score,housecount
Random,20800410.0,40
algoritme,score,housecount
Random,20509290.0,40
algoritme,score,housecount
Random,20633550.0,40
algoritme,score,housecount
Random,21365520.0,40
algoritme,score,housecount
Random,23407140.0,40
algoritme,score,housecount
Random,21267560.0,40
algoritme,score,housecount
Random,19420860.0,40
algoritme,score,housecount
Random,23113470.0,40
algoritme,score,housecount
Random,21200460.0,40
algoritme,score,housecount
Random,22361970.0,40
algoritme,score,housecount
Random,20472660.0,40
algoritme,score,housecount
Random,20360310.0,40
algoritme,score,housecount
Random,22429410.0,40
algoritme,score,housecount
Random,21068940.0,40
algoritme,score,housecount
Random,21770040.0,40
algoritme,score,housecount
Random,22281600.0,40
algoritme,score,housecount
Random,21815310.0,40
algoritme,score,housecount
Random,20768640.0,40
algoritme,score,housecount
Random,20160510.0,40
algoritme,score,housecount
Random,20765190.0,40
algoritme,score,housecount
Random,20823180.0,40
algoritme,score,housecount
Random,22734780.0,40
algoritme,score,housecount
Random,20302530.0,40
algoritme,score,housecount
Random,21161550.0,40
algoritme,score,housecount
Random,20579250.0,40
algoritme,score,housecount
Random,21669450.0,40
algoritme,score,housecount
Random,21876270.0,40
algoritme,score,housecount
Random,21280350.0,40
algoritme,score,housecount
Random,20489730.0,40
algoritme,score,housecount
Random,20618760.0,40
algoritme,score,housecount
Random,20282100.0,40
algoritme,score,housecount
Random,21870450.0,40
algoritme,score,housecount
Random,19040250.0,40
algoritme,score,housecount
Random,19424970.0,40
algoritme,score,housecount
Random,21966420.0,40
algoritme,score,housecount
Random,22457670.0,40
algoritme,score,housecount
Random,22917690.0,40
algoritme,score,housecount
Random,20366790.0,40
algoritme,score,housecount
Random,26661720.0,40
algoritme,score,housecount
Random,19258650.0,40
algoritme,score,housecount
Random,22774770.0,40
algoritme,score,housecount
Random,21547710.0,40
algoritme,score,housecount
Random,21233490.0,40
algoritme,score,housecount
Random,20667840.0,40
algoritme,score,housecount
Random,21959610.0,40
algoritme,score,housecount
Random,21101550.0,40
algoritme,score,housecount
Random,20916750.0,40
algoritme,score,housecount
Random,23479410.0,40
algoritme,score,housecount
Random,22700400.0,40
algoritme,score,housecount
Random,23031420.0,40
algoritme,score,housecount
Random,21915750.0,40
algoritme,score,housecount
Random,22687710.0,40
algoritme,score,housecount
Random,22268910.0,40
algoritme,score,housecount
Random,21599010.0,40
algoritme,score,housecount
Random,20702970.0,40
algoritme,score,housecount
Random,22202670.0,40
